,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
17,Red Card,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,1_0,0_1,0_0,0_0,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0
18,Penalties,0_0,0_0,0_0,0_0,0_1,0_2,0_0,0_1,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0
19,Free Kicks,12_11,9_4,10_5,14_4,9_11,5_5,13_9,7_12,14_10,17_14,20_11,14_12,16_13,10_2,10_10,11_14,16_12,15_13,6_12,14_15,11_11,10_11,12_16,13_4,8_11,10_6,12_10,10_6,13_14,10_11,15_14,9_19,6_17,15_9,9_11,16_15,11_14,7_10,
20,Goal Kicks,7_6,9_4,10_15,9_2,9_9,6_8,5_6,8_5,5_6,8_5,7_7,6_5,3_8,10_5,14_6,8_5,7_1,3_10,6_5,5_3,4_13,7_1,9_3,12_1,8_2,5_10,8_7,6_11,7_2,5_5,13_4,13_7,4_4,6_3,9_11,7_10,4_8,4_16,
21,Throw-ins,19_20,15_25,19_18,9_12,15_18,16_19,25_15,19_20,16_20,23_20,14_17,24_14,16_12,18_18,14_20,19_28,25_21,29_17,20_29,20_29,19_23,17_22,15_23,14_19,23_23,25_14,16_13,13_17,16_30,19_20,27_14,15_15,23_27,19_21,25_16,13_20,11_14,28_20,
22,Saves,3_3,4_4,1_3,0_2,4_2,6_1,2_3,1_2,3_2,3_6,2_2,0_2,6_5,3_1,4_0,6_1,7_5,1_3,1_0,9_2,2_5,1_2,0_2,8_1,3_1,0_2,4_2,3_4,3_2,4_2,3_3,1_1,1_1,8_3,1_0,2_4,2_6,3_6,4_3
23,Won 1st Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
24,Won 2nd Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
25,Most 1st Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,Most 2nd Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
27,1st Half Cards,1_1,0_0,0_1,0_0,2_1,1_0,0_1,0_0,1_1,2_1,0_0,1_2,0_0,0_0,0_1,2_3,0_0,1_2,0_0,1_0,0_0,0_2,0_0,3_2,1_0,1_2,1_1,0_0,1_1,0_0,1_0,0_0,1_0,0_0,2_1,0_1,0_1,0_2,0_0
28,2nd Half Cards,1_2,0_1,0_2,0_1,1_0,1_1,1_2,1_1,3_2,1_4,1_4,1_0,0_3,0_1,1_0,2_1,1_3,1_3,3_4,1_3,1_3,0_0,0_2,1_1,1_2,1_1,1_1,1_1,0_1,1_1,2_2,3_2,0_2,0_0,3_4,3_2,3_3,1_2,2_1
