,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,Shots - Off target,6_5,12_7,9_8,16_6,11_5,15_11,11_16,6_2,5_7,9_4,10_6,8_4,3_9,3_4,3_5,9_9,4_4,9_4,5_5,0_7,8_3,1_2,6_2,5_1,3_3,3_5,2_2,7_2,6_3,9_5,8_5,5_3,1_6,3_8,5_5,2_10,4_7,7_3,5_6
11,Shots - Blocked,4_4,6_1,5_4,7_3,8_0,3_6,5_6,2_4,4_4,5_2,8_8,7_1,2_7,3_9,1_5,9_7,2_6,8_2,4_2,2_13,3_2,3_2,6_1,5_6,6_2,2_2,3_0,6_7,1_1,9_2,5_2,3_7,3_6,1_6,3_4,4_3,4_6,4_3,7_5
12,Shots - Outside Box,6_4,9_4,5_7,10_2,14_0,8_5,8_9,6_2,6_6,6_2,9_6,10_2,1_6,4_9,2_3,7_8,3_3,8_4,4_1,3_5,7_5,2_2,8_1,5_2,5_3,4_4,4_3,5_9,7_2,15_2,8_3,7_4,6_5,3_7,2_8,2_3,5_2,8_6,4_5
13,Shots - Inside Box,10_8,12_6,13_7,10_8,13_5,11_10,8_14,8_5,11_12,16_4,20_9,8_4,5_16,6_8,6_15,19_11,8_13,16_4,10_9,3_20,8_5,6_3,10_6,11_8,12_5,10_10,4_3,11_4,6_4,13_7,7_6,5_7,6_17,7_9,7_2,9_14,8_15,7_7,13_10
14,Fouls,10_9,14_10,12_6,7_6,9_9,9_4,14_10,16_7,7_8,9_9,10_9,8_13,12_8,12_9,14_13,9_9,13_10,7_10,9_9,9_8,10_9,15_5,13_7,11_11,13_4,10_9,12_12,12_12,8_10,7_7,12_12,8_11,6_9,9_13,15_15,3_14,7_10,12_14,12_8
15,Offsides,2_1,1_1,,2_0,0_1,1_1,2_0,7_3,3_2,3_1,3_2,3_1,0_1,0_2,4_0,0_1,3_3,1_0,1_4,4_1,1_0,6_2,0_2,2_1,1_2,2_1,3_0,1_2,3_2,4_0,2_0,4_1,0_1,4_0,2_0,1_1,2_2,2_1,3_1
16,Yellow Card,2_1,1_2,1_1,0_1,3_2,2_0,4_4,2_0,2_1,2_2,0_0,3_2,0_0,2_0,3_2,0_2,1_2,1_3,1_2,2_1,2_1,3_0,0_3,3_1,3_1,1_1,3_3,1_3,4_1,1_0,3_1,1_2,3_0,3_3,3_1,3_0,3_1,4_0,4_1
17,Red Card,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
18,Penalties,0_0,0_1,1_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0
19,Free Kicks,9_13,,5_12,,,5_10,10_15,,10_9,10_12,11_13,,9_12,11_12,11_18,10_9,13_16,11_8,12_10,9_13,9_10,7_21,9_13,12_12,6_13,10_12,6_15,11_13,11_12,7_11,11_15,8_17,3_9,9_17,7_17,5_15,9_13,7_16,14_10
20,Goal Kicks,8_8,9_9,11_4,5_9,8_13,10_11,14_7,4_7,10_6,8_11,5_10,9_10,13_7,7_4,11_7,7_10,11_4,4_15,4_6,6_2,3_9,2_4,3_8,2_6,5_7,7_5,8_5,8_6,8_11,6_11,8_11,13_9,8_8,11_3,8_4,13_4,16_4,6_12,10_11
21,Throw-ins,17_15,8_13,18_9,24_11,19_21,17_10,12_9,28_21,17_12,25_19,20_16,12_11,18_26,25_19,21_20,17_15,19_20,34_13,20_27,17_11,18_21,9_9,14_10,18_18,15_23,16_20,22_15,12_19,11_13,16_17,14_14,17_8,11_9,13_11,24_18,4_6,5_8,22_15,16_15
22,Saves,2_4,2_6,4_5,4_4,0_8,3_4,6_5,1_5,5_5,0_5,1_9,1_2,4_1,4_4,1_4,3_5,6_3,1_5,2_3,2_2,4_3,0_1,4_3,3_6,3_5,6_7,1_3,0_2,1_4,2_8,2_2,0_2,4_2,1_2,2_1,1_1,5_3,3_4,1_2
23,Won 1st Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
24,Won 2nd Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
25,Most 1st Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,Most 2nd Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
27,1st Half Cards,1_0,0_0,0_0,0_0,1_1,1_0,1_0,0_0,1_1,1_0,0_0,2_0,0_0,2_0,0_1,0_1,1_2,0_0,0_1,0_2,0_0,0_0,0_1,0_1,1_1,0_1,1_1,0_1,1_0,0_0,0_1,0_0,2_0,0_1,2_0,0_0,2_1,1_0,2_0
28,2nd Half Cards,2_1,1_2,1_1,0_1,2_1,1_0,3_4,2_0,1_0,1_2,0_0,1_2,0_0,1_0,3_1,0_1,0_0,1_3,2_1,2_0,2_1,3_0,0_2,3_0,2_0,1_0,2_2,1_2,3_1,1_0,3_0,1_2,1_0,3_2,1_1,3_0,1_0,3_0,2_1
