,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
15,Offsides,2_1,0_1,0_1,1_0,1_1,3_6,3_1,3_1,1_0,2_3,1_3,1_2,3_1,0_0,2_4,1_0,1_0,2_4,3_0,2_1,3_2,1_0,2_3,1_2,1_1,0_1,5_0,1_2,3_0,0_0,1_4,1_0,1_1,3_2,2_2,2_0,4_1,3_2,0_2
16,Yellow Card,2_2,1_3,1_5,1_0,4_1,1_4,2_1,2_1,3_2,0_0,0_3,2_2,2_1,5_3,2_0,2_1,2_2,3_1,4_1,1_1,0_3,3_1,4_3,1_6,0_2,0_0,1_2,3_4,4_2,4_1,2_1,3_2,3_1,2_2,3_3,2_2,3_2,1_4,3_2
17,Red Card,0_0,0_0,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,1_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
18,Penalties,0_0,0_0,0_0,0_0,0_0,1_1,0_0,0_0,0_0,0_0,0_1,0_1,0_0,1_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_1
19,Free Kicks,12_12,14_11,,4_13,12_15,15_14,,,,13_11,17_10,10_12,,10_17,9_14,12_12,6_9,12_18,8_16,10_8,20_10,9_10,16_16,24_10,13_9,6_9,10_12,16_16,9_15,12_12,17_8,11_11,12_9,13_10,12_12,8_10,10_10,11_10,13_13
20,Goal Kicks,9_7,6_10,8_10,9_5,12_2,5_11,8_11,7_6,8_7,10_5,7_10,6_8,11_4,3_5,12_5,8_8,9_13,8_4,14_7,5_4,10_10,9_8,5_0,5_6,7_15,12_6,12_6,7_7,12_2,7_6,9_13,11_7,8_10,11_8,11_2,12_7,9_12,6_1,5_7
21,Throw-ins,17_21,22_20,23_10,13_13,6_23,31_19,15_30,25_27,17_21,16_20,13_16,24_20,10_29,22_31,11_22,23_22,32_22,18_25,17_23,12_15,18_16,16_20,11_27,20_28,15_13,4_9,18_17,28_23,30_21,3_14,8_17,15_30,20_22,5_13,22_37,12_25,22_19,18_20,21_17
22,Saves,3_3,2_5,4_3,1_2,4_1,3_6,3_4,2_5,4_6,9_1,0_5,5_1,3_5,2_1,1_5,3_4,0_3,4_1,2_3,2_2,3_3,4_3,2_0,2_4,6_1,1_1,5_4,1_2,3_0,2_0,2_0,5_3,4_1,8_4,4_1,4_6,3_3,1_4,4_3
23,Won 1st Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
24,Won 2nd Half,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
25,Most 1st Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,Most 2nd Half Corners,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
27,1st Half Cards,1_1,0_0,0_3,0_0,3_1,0_1,1_0,1_1,1_0,0_0,0_0,2_0,0_1,1_0,0_0,1_0,2_2,0_0,0_0,0_0,0_1,0_1,2_3,1_0,0_2,0_0,0_1,0_0,2_2,2_1,0_0,0_1,1_0,1_0,1_1,0_0,2_2,1_1,1_0
28,2nd Half Cards,1_1,1_4,1_3,1_0,2_0,1_3,1_1,2_0,2_2,0_0,1_4,0_2,2_0,4_3,2_0,1_1,0_1,3_1,4_1,1_1,0_2,3_0,2_0,0_6,0_0,0_0,1_1,3_4,2_0,2_0,2_1,2_1,2_1,1_2,2_2,2_2,1_0,0_3,2_2
